timestamp,ax,ay,az,label
32900,2.02,-19.61,-2.5,Err1
32923,2.57,-19.61,-2.12,Err1
32946,1.53,-16.06,0.22,Err1
32969,0.5,-10.1,2.21,Err1
32992,-0.42,-8.55,2.57,Err1
33015,-0.2,-10.73,2.48,Err1
33038,1.29,-16.41,1.37,Err1
33061,2.88,-19.61,0.42,Err1
33084,3.37,-19.61,-0.87,Err1
33107,4.05,-16.09,-1.63,Err1
33130,2.49,-11.39,-0.65,Err1
33153,1.87,-4.82,-1.23,Err1
33176,0.65,-2.45,-0.9,Err1
33199,0.29,-0.39,1.37,Err1
33222,-1.71,2.66,0.41,Err1
33245,-2.87,3.64,0.16,Err1
33268,-1.73,6.31,2.71,Err1
33291,-2.68,6.97,2.81,Err1
33314,-3.36,8.34,3.34,Err1
33337,-3.45,9.99,2.84,Err1
33360,-3.77,10.85,3.14,Err1
33383,-4.83,10.94,2.38,Err1
33406,-5.18,10.84,1.58,Err1
33429,-4.66,11.97,3.01,Err1
33452,-4.45,11.88,2.39,Err1
33475,-4.68,11.86,2.68,Err1
33498,-3.48,12.31,3.3,Err1
33521,-4.28,12.81,3.18,Err1
33544,-3.53,12.93,3.31,Err1
33567,-4.06,12.06,3.17,Err1
33590,-3.57,10.98,3.58,Err1
33613,-3.58,10.2,3.71,Err1
33636,-4.13,10.41,3.38,Err1
33659,-4.14,12.24,3.72,Err1
33682,-3.9,14.22,3.41,Err1
33705,-3.69,14.94,3.12,Err1
33728,-2.95,14.43,3.74,Err1
33751,-3.07,12.88,2.77,Err1
33774,-2.86,11.06,3.06,Err1
33797,-2.28,9.61,3.35,Err1
33820,-2.75,7.6,2.31,Err1
33843,-2.48,6.51,2.79,Err1
33866,-2.17,5.32,2.52,Err1
33889,-1.92,4.02,1.41,Err1
33912,-1.28,3.0,1.79,Err1
33935,-0.65,1.25,1.74,Err1
33958,0.09,-0.18,-1.15,Err1
33981,0.21,-6.04,-1.11,Err1
34004,3.04,-5.77,-1.15,Err1
34027,2.91,-10.48,-2.73,Err1
34050,2.91,-16.25,-5.04,Err1
34073,4.83,-19.61,-5.44,Err1
34096,4.65,-19.61,-5.48,Err1
34119,1.08,-19.61,-5.59,Err1
34142,-0.19,-19.61,-1.47,Err1
34165,-0.83,-11.85,1.19,Err1
34188,-1.46,-6.36,2.5,Err1
34211,-2.18,-5.22,3.79,Err1
34234,-1.99,-9.5,2.72,Err1
34257,0.13,-13.47,2.94,Err1
34280,0.41,-18.28,0.37,Err1
34303,0.79,-19.61,-1.41,Err1
34326,1.41,-19.61,-1.96,Err1
34349,3.17,-12.67,-1.17,Err1
34372,2.31,-7.8,0.42,Err1
34395,1.13,-3.44,-0.47,Err1
34418,0.45,-1.26,0.38,Err1
34441,-0.38,0.82,1.04,Err1
34464,-2.45,2.93,0.07,Err1
34487,-1.94,7.41,2.29,Err1
34510,-2.9,6.8,2.98,Err1
34533,-4.58,6.44,1.83,Err1
34556,-2.95,5.93,2.18,Err1
34579,-0.96,6.75,3.73,Err1
34602,-0.17,10.66,4.22,Err1
34625,-3.56,14.37,1.3,Err1
34648,-2.81,14.72,2.08,Err1
34671,-2.1,14.64,3.06,Err1
